2023-05-24 14:09:49,362 - INFO - Namespace(method='GraphCL_AUG_OGSN', dataset='IMDB-BINARY', feature='sub', dataset_file='IMDB-BINARY_global_complete_graph_5.pt', seed=42, times=5, save_path='log/GraphCL_AUG_OGSN_sub_IMDB-BINARY/IMDB-BINARY_global_complete_graph_5', device=device(type='cpu'), pn=0.2, factor=0.2, cal_weight='node', core='both', epoch=100, batch_size=64, shuffle=True, hid_units=128, num_layer=2, sample=None, interval=20, save_model=False, save_embed=False, eval_model=True, norm=False)
2023-05-24 14:09:49,362 - INFO - Output path: log/GraphCL_AUG_OGSN_sub_IMDB-BINARY/IMDB-BINARY_global_complete_graph_5_0.2
2023-05-24 14:17:48,731 - INFO - T1, epoch:61, loss:21.3271
2023-05-24 14:17:53,507 - INFO - T1, epoch:62, loss:21.2032
2023-05-24 14:17:58,284 - INFO - T1, epoch:63, loss:21.0429
2023-05-24 14:18:03,119 - INFO - T1, epoch:64, loss:21.0294
2023-05-24 14:18:07,936 - INFO - T1, epoch:65, loss:21.0036
2023-05-24 14:18:12,739 - INFO - T1, epoch:66, loss:20.9424
2023-05-24 14:18:17,535 - INFO - T1, epoch:67, loss:21.4100
2023-05-24 14:18:22,313 - INFO - T1, epoch:68, loss:20.8293
2023-05-24 14:18:27,115 - INFO - T1, epoch:69, loss:21.0416
2023-05-24 14:18:31,965 - INFO - T1, epoch:70, loss:21.1745
2023-05-24 14:18:36,794 - INFO - T1, epoch:71, loss:20.8677
2023-05-24 14:18:41,630 - INFO - T1, epoch:72, loss:21.0398
2023-05-24 14:18:46,649 - INFO - T1, epoch:73, loss:21.1148
2023-05-24 14:18:51,632 - INFO - T1, epoch:74, loss:20.7406
2023-05-24 14:18:56,633 - INFO - T1, epoch:75, loss:21.0806
2023-05-24 14:19:01,560 - INFO - T1, epoch:76, loss:20.6299
2023-05-24 14:19:06,551 - INFO - T1, epoch:77, loss:21.0342
2023-05-24 14:19:11,406 - INFO - T1, epoch:78, loss:20.9446
2023-05-24 14:19:16,309 - INFO - T1, epoch:79, loss:20.1992
2023-05-24 14:19:21,176 - INFO - T1, epoch:80, loss:19.9144
2023-05-24 14:20:10,814 - INFO - accuracies_val:75.70¡À3.80, accuracies:77.50¡À4.01
2023-05-24 14:20:15,609 - INFO - T1, epoch:81, loss:20.5843
2023-05-24 14:20:20,461 - INFO - T1, epoch:82, loss:20.3245
2023-05-24 14:20:25,313 - INFO - T1, epoch:83, loss:20.3118
2023-05-24 14:20:30,261 - INFO - T1, epoch:84, loss:21.2247
2023-05-24 14:20:35,258 - INFO - T1, epoch:85, loss:20.2472
2023-05-24 14:20:40,276 - INFO - T1, epoch:86, loss:20.4615
2023-05-24 14:20:45,341 - INFO - T1, epoch:87, loss:20.5888
2023-05-24 14:20:50,221 - INFO - T1, epoch:88, loss:20.6430
2023-05-24 14:20:55,129 - INFO - T1, epoch:89, loss:20.5309
2023-05-24 14:20:59,993 - INFO - T1, epoch:90, loss:20.4281
2023-05-24 14:21:05,028 - INFO - T1, epoch:91, loss:20.6071
2023-05-24 14:21:09,992 - INFO - T1, epoch:92, loss:19.9821
2023-05-24 14:21:14,855 - INFO - T1, epoch:93, loss:20.1978
2023-05-24 14:21:19,741 - INFO - T1, epoch:94, loss:20.6590
2023-05-24 14:21:24,665 - INFO - T1, epoch:95, loss:20.2827
2023-05-24 14:21:29,520 - INFO - T1, epoch:96, loss:20.5502
2023-05-24 14:21:34,390 - INFO - T1, epoch:97, loss:20.5936
2023-05-24 14:21:39,273 - INFO - T1, epoch:98, loss:20.2480
2023-05-24 14:21:44,159 - INFO - T1, epoch:99, loss:20.2293
2023-05-24 14:21:49,073 - INFO - T1, epoch:100, loss:20.2635
2023-05-24 14:22:39,316 - INFO - accuracies_val:75.50¡À4.57, accuracies:77.10¡À3.81
2023-05-24 14:22:39,317 - INFO - ### Results ###
2023-05-24 14:22:39,317 - INFO - Best Accuracy: 78.00
2023-05-24 14:22:39,317 - INFO - Duration: 769.40
2023-05-24 14:22:43,861 - INFO - Preprocessing is ok.
2023-05-24 14:22:48,623 - INFO - T2, epoch:1, loss:80.0880
2023-05-24 14:22:53,963 - INFO - T2, epoch:2, loss:52.3634
2023-05-24 14:22:58,858 - INFO - T2, epoch:3, loss:44.2729
2023-05-24 14:23:03,895 - INFO - T2, epoch:4, loss:41.2968
2023-05-24 14:23:08,725 - INFO - T2, epoch:5, loss:38.4923
2023-05-24 14:23:13,533 - INFO - T2, epoch:6, loss:36.0370
2023-05-24 14:23:18,377 - INFO - T2, epoch:7, loss:33.6569
2023-05-24 14:23:23,187 - INFO - T2, epoch:8, loss:32.0022
2023-05-24 14:23:28,068 - INFO - T2, epoch:9, loss:31.7106
2023-05-24 14:23:32,944 - INFO - T2, epoch:10, loss:30.2607
2023-05-24 14:23:37,862 - INFO - T2, epoch:11, loss:29.0982
2023-05-24 14:23:42,723 - INFO - T2, epoch:12, loss:28.7112
2023-05-24 14:23:47,606 - INFO - T2, epoch:13, loss:28.2669
2023-05-24 14:23:52,505 - INFO - T2, epoch:14, loss:27.1441
2023-05-24 14:23:57,339 - INFO - T2, epoch:15, loss:26.3297
2023-05-24 14:24:02,190 - INFO - T2, epoch:16, loss:25.8005
2023-05-24 14:24:07,092 - INFO - T2, epoch:17, loss:26.2451
2023-05-24 14:24:11,930 - INFO - T2, epoch:18, loss:25.6044
2023-05-24 14:24:16,736 - INFO - T2, epoch:19, loss:25.4749
2023-05-24 14:24:21,623 - INFO - T2, epoch:20, loss:24.9810
2023-05-24 14:25:12,059 - INFO - accuracies_val:74.00¡À4.52, accuracies:75.80¡À2.93
2023-05-24 14:25:16,856 - INFO - T2, epoch:21, loss:24.9084
2023-05-24 14:25:21,642 - INFO - T2, epoch:22, loss:24.2008
2023-05-24 14:25:26,405 - INFO - T2, epoch:23, loss:24.5665
2023-05-24 14:25:31,184 - INFO - T2, epoch:24, loss:24.0315
2023-05-24 14:25:35,979 - INFO - T2, epoch:25, loss:23.9515
2023-05-24 14:25:40,744 - INFO - T2, epoch:26, loss:23.7781
2023-05-24 14:25:45,621 - INFO - T2, epoch:27, loss:24.1336
2023-05-24 14:25:50,375 - INFO - T2, epoch:28, loss:23.7010
2023-05-24 14:25:55,145 - INFO - T2, epoch:29, loss:23.3663
2023-05-24 14:25:59,924 - INFO - T2, epoch:30, loss:23.4809
2023-05-24 14:26:04,886 - INFO - T2, epoch:31, loss:23.4587
2023-05-24 14:26:09,748 - INFO - T2, epoch:32, loss:23.1528
2023-05-24 14:26:14,821 - INFO - T2, epoch:33, loss:23.1923
2023-05-24 14:26:19,931 - INFO - T2, epoch:34, loss:22.5190
2023-05-24 14:26:24,839 - INFO - T2, epoch:35, loss:22.6681
2023-05-24 14:26:29,755 - INFO - T2, epoch:36, loss:22.5943
2023-05-24 14:26:34,666 - INFO - T2, epoch:37, loss:22.9608
2023-05-24 14:26:39,571 - INFO - T2, epoch:38, loss:22.1424
2023-05-24 14:26:44,369 - INFO - T2, epoch:39, loss:23.0887
2023-05-24 14:26:49,197 - INFO - T2, epoch:40, loss:22.2814
2023-05-24 14:27:39,259 - INFO - accuracies_val:74.30¡À4.10, accuracies:77.00¡À3.77
2023-05-24 14:27:44,047 - INFO - T2, epoch:41, loss:22.0221
2023-05-24 14:27:48,821 - INFO - T2, epoch:42, loss:22.2336
2023-05-24 14:27:53,613 - INFO - T2, epoch:43, loss:22.0262
2023-05-24 14:27:58,388 - INFO - T2, epoch:44, loss:21.9330
2023-05-24 14:28:03,151 - INFO - T2, epoch:45, loss:22.0594
2023-05-24 14:28:08,012 - INFO - T2, epoch:46, loss:21.9174
2023-05-24 14:28:12,868 - INFO - T2, epoch:47, loss:21.6264
2023-05-24 14:28:17,663 - INFO - T2, epoch:48, loss:21.8006
2023-05-24 14:28:22,466 - INFO - T2, epoch:49, loss:22.0161
2023-05-24 14:28:27,460 - INFO - T2, epoch:50, loss:21.9714
2023-05-24 14:28:33,158 - INFO - T2, epoch:51, loss:22.4147
2023-05-24 14:28:38,040 - INFO - T2, epoch:52, loss:22.1269
2023-05-24 14:28:42,967 - INFO - T2, epoch:53, loss:22.0643
2023-05-24 14:28:47,837 - INFO - T2, epoch:54, loss:21.6125
2023-05-24 14:28:52,666 - INFO - T2, epoch:55, loss:21.7353
2023-05-24 14:28:57,522 - INFO - T2, epoch:56, loss:21.3759
2023-05-24 14:29:02,399 - INFO - T2, epoch:57, loss:21.4167
2023-05-24 14:29:07,296 - INFO - T2, epoch:58, loss:21.2006
2023-05-24 14:29:12,105 - INFO - T2, epoch:59, loss:21.4851
2023-05-24 14:29:16,983 - INFO - T2, epoch:60, loss:20.9787
2023-05-24 14:30:07,838 - INFO - accuracies_val:77.70¡À4.00, accuracies:77.10¡À4.44
2023-05-24 14:30:12,639 - INFO - T2, epoch:61, loss:21.2779
2023-05-24 14:30:17,389 - INFO - T2, epoch:62, loss:21.3778
2023-05-24 14:30:22,173 - INFO - T2, epoch:63, loss:21.1146
2023-05-24 14:30:26,925 - INFO - T2, epoch:64, loss:20.7547
2023-05-24 14:30:31,721 - INFO - T2, epoch:65, loss:21.5009
2023-05-24 14:30:36,500 - INFO - T2, epoch:66, loss:20.8546
2023-05-24 14:30:41,286 - INFO - T2, epoch:67, loss:20.7771
2023-05-24 14:30:46,087 - INFO - T2, epoch:68, loss:21.5908
2023-05-24 14:30:50,870 - INFO - T2, epoch:69, loss:20.7177
2023-05-24 14:30:55,698 - INFO - T2, epoch:70, loss:21.2039
2023-05-24 14:31:00,475 - INFO - T2, epoch:71, loss:21.1664
2023-05-24 14:31:05,302 - INFO - T2, epoch:72, loss:20.4834
2023-05-24 14:31:10,112 - INFO - T2, epoch:73, loss:20.7022
2023-05-24 14:31:15,001 - INFO - T2, epoch:74, loss:20.9415
2023-05-24 14:31:19,877 - INFO - T2, epoch:75, loss:21.1388
2023-05-24 14:31:24,838 - INFO - T2, epoch:76, loss:20.9403
2023-05-24 14:31:29,757 - INFO - T2, epoch:77, loss:20.7846
2023-05-24 14:31:34,664 - INFO - T2, epoch:78, loss:20.3589
2023-05-24 14:31:39,497 - INFO - T2, epoch:79, loss:20.9986
2023-05-24 14:31:44,314 - INFO - T2, epoch:80, loss:20.9173
2023-05-24 14:32:34,168 - INFO - accuracies_val:74.70¡À3.49, accuracies:76.70¡À3.69
2023-05-24 14:32:39,229 - INFO - T2, epoch:81, loss:20.5703
2023-05-24 14:32:44,035 - INFO - T2, epoch:82, loss:20.1185
